Deck,Count,Share,Score,Win_Percentage,Deck_links
Silvally Celesteela,1,0.01%,1 - 3 - 0,25.00%,/decks/silvally-celesteela-a3a?game=POCKET&format=standard&set=A3a
Rampardos Kommo-o,1,0.01%,1 - 3 - 0,25.00%,/decks/rampardos-a2-kommo-o-a3?game=POCKET&format=standard&set=A3a
Dragonite Snorlax,1,0.01%,1 - 3 - 0,25.00%,/decks/dragonite-snorlax-a1?game=POCKET&format=standard&set=A3a
Meowscarada Tsareena,1,0.01%,1 - 3 - 0,25.00%,/decks/meowscarada-a2b-tsareena-a3?game=POCKET&format=standard&set=A3a
Blastoise ex Sharpedo,1,0.01%,1 - 3 - 0,25.00%,/decks/blastoise-ex-a1-sharpedo-a3a?game=POCKET&format=standard&set=A3a
Alolan Raichu ex Araquanid,1,0.01%,1 - 3 - 0,25.00%,/decks/alolan-raichu-ex-araquanid-a3?game=POCKET&format=standard&set=A3a
Togekiss Silvally,1,0.01%,1 - 4 - 0,20.00%,/decks/togekiss-a2-silvally-a3a?game=POCKET&format=standard&set=A3a
Scolipede Guzzlord ex,1,0.01%,1 - 4 - 0,20.00%,/decks/scolipede-a1a-guzzlord-ex-a3a?game=POCKET&format=standard&set=A3a
Naganadel Eevee ex,1,0.01%,1 - 4 - 0,20.00%,/decks/naganadel-a3a-eevee-ex-a3b?game=POCKET&format=standard&set=A3a
Garchomp Druddigon,1,0.01%,1 - 4 - 0,20.00%,/decks/garchomp-a2-druddigon-a1a?game=POCKET&format=standard&set=A3a
Arceus ex Raichu,1,0.01%,1 - 4 - 0,20.00%,/decks/arceus-ex-a2a-raichu-a1?game=POCKET&format=standard&set=A3a
Machamp ex Lucario ex,1,0.01%,1 - 4 - 0,20.00%,/decks/machamp-ex-a1-lucario-ex-a2b?game=POCKET&format=standard&set=A3a
Bisharp Silvally,1,0.01%,1 - 4 - 0,20.00%,/decks/bisharp-a1-silvally-a3a?game=POCKET&format=standard&set=A3a
Luxray Tapu Koko ex,1,0.01%,1 - 4 - 0,20.00%,/decks/luxray-tapu-koko-ex-a3a?game=POCKET&format=standard&set=A3a
Machamp ex Gallade ex,1,0.01%,1 - 4 - 0,20.00%,/decks/machamp-ex-a1-gallade-ex-a2?game=POCKET&format=standard&set=A3a
Silvally Kabutops,1,0.01%,1 - 4 - 0,20.00%,/decks/silvally-a3a-kabutops-a1?game=POCKET&format=standard&set=A3a
Charizard ex Oricorio,1,0.01%,1 - 4 - 0,20.00%,/decks/charizard-ex-a2b-oricorio-a3?game=POCKET&format=standard&set=A3a
Rampardos Stoutland,1,0.01%,1 - 4 - 0,20.00%,/decks/rampardos-a2-stoutland-a3a?game=POCKET&format=standard&set=A3a
Guzzlord ex Krookodile,1,0.01%,1 - 4 - 0,20.00%,/decks/guzzlord-ex-krookodile-a3a?game=POCKET&format=standard&set=A3a
Mimikyu Dawn Wings Necrozma,1,0.01%,1 - 4 - 0,20.00%,/decks/mimikyu-a3-dawn-wings-necrozma-p-a?game=POCKET&format=standard&set=A3a
Silvally Arceus ex,1,0.01%,1 - 5 - 0,16.67%,/decks/silvally-a3a-arceus-ex-a2a?game=POCKET&format=standard&set=A3a
Stoutland Toucannon,1,0.01%,1 - 5 - 0,16.67%,/decks/stoutland-a3a-toucannon-a3?game=POCKET&format=standard&set=A3a
Giratina ex Banette,1,0.01%,1 - 4 - 1,16.67%,/decks/giratina-ex-a2b-banette-a3?game=POCKET&format=standard&set=A3a
Giratina ex Tapu Lele,1,0.01%,1 - 5 - 0,16.67%,/decks/giratina-ex-a2b-tapu-lele-a3?game=POCKET&format=standard&set=A3a
Arceus ex Silvally,1,0.01%,1 - 6 - 0,14.29%,/decks/arceus-ex-a2a-silvally-a3a?game=POCKET&format=standard&set=A3a
Dhelmise ex Delcatty,1,0.01%,0 - 3 - 0,0.00%,/decks/dhelmise-ex-delcatty-a3?game=POCKET&format=standard&set=A3a
Primarina Blastoise ex,1,0.01%,0 - 3 - 0,0.00%,/decks/primarina-a3-blastoise-ex-a1?game=POCKET&format=standard&set=A3a
Palkia ex Greninja,1,0.01%,0 - 2 - 0,0.00%,/decks/palkia-ex-a2-greninja-a1?game=POCKET&format=standard&set=A3a
Palkia ex Primarina ex,1,0.01%,0 - 1 - 0,0.00%,/decks/palkia-ex-a2-primarina-ex-a3b?game=POCKET&format=standard&set=A3a
Arcanine ex Infernape ex,1,0.01%,0 - 4 - 0,0.00%,/decks/arcanine-ex-a1-infernape-ex-a2?game=POCKET&format=standard&set=A3a
Oricorio Tapu Koko,1,0.01%,0 - 2 - 0,0.00%,/decks/oricorio-tapu-koko-a3?game=POCKET&format=standard&set=A3a
Luxray Togedemaru,1,0.01%,0 - 2 - 0,0.00%,/decks/luxray-a3a-togedemaru-a3?game=POCKET&format=standard&set=A3a
Marowak ex Aerodactyl ex,1,0.01%,0 - 3 - 0,0.00%,/decks/marowak-ex-a1-aerodactyl-ex-a1a?game=POCKET&format=standard&set=A3a
Dugtrio Butterfree,1,0.01%,0 - 3 - 0,0.00%,/decks/dugtrio-butterfree-a1?game=POCKET&format=standard&set=A3a
Giratina ex Celesteela,1,0.01%,0 - 1 - 0,0.00%,/decks/giratina-ex-a2b-celesteela-a3a?game=POCKET&format=standard&set=A3a
Primarina ex Shiinotic,1,0.01%,0 - 2 - 0,0.00%,/decks/primarina-ex-a3b-shiinotic-a3a?game=POCKET&format=standard&set=A3a
Sylveon ex Gengar,1,0.01%,0 - 3 - 0,0.00%,/decks/sylveon-ex-a3b-gengar-a1?game=POCKET&format=standard&set=A3a
Dragonite Wigglytuff,1,0.01%,0 - 1 - 0,0.00%,/decks/dragonite-a1-wigglytuff-a2b?game=POCKET&format=standard&set=A3a
Arceus ex Bisharp,1,0.01%,0 - 1 - 0,0.00%,/decks/arceus-ex-a2a-bisharp-a1?game=POCKET&format=standard&set=A3a
Tapu Koko ex Dragonite,1,0.01%,0 - 2 - 0,0.00%,/decks/tapu-koko-ex-a3a-dragonite-a1?game=POCKET&format=standard&set=A3a
Celebi ex Kartana,1,0.01%,0 - 3 - 0,0.00%,/decks/celebi-ex-a1a-kartana-a3a?game=POCKET&format=standard&set=A3a
Alolan Raichu ex Banette,1,0.01%,0 - 1 - 0,0.00%,/decks/alolan-raichu-ex-banette-a3?game=POCKET&format=standard&set=A3a
Aerodactyl ex Guzzlord ex,1,0.01%,0 - 1 - 0,0.00%,/decks/aerodactyl-ex-a1a-guzzlord-ex-a3a?game=POCKET&format=standard&set=A3a
Araquanid Palkia ex,1,0.01%,0 - 2 - 0,0.00%,/decks/araquanid-a3-palkia-ex-a2?game=POCKET&format=standard&set=A3a
Starmie ex Pyukumuku,1,0.01%,0 - 3 - 0,0.00%,/decks/starmie-ex-a1-pyukumuku-a3?game=POCKET&format=standard&set=A3a
Togekiss Sigilyph,1,0.01%,0 - 1 - 0,0.00%,/decks/togekiss-a2-sigilyph-a1a?game=POCKET&format=standard&set=A3a
Primarina ex Pyukumuku,1,0.01%,0 - 2 - 0,0.00%,/decks/primarina-ex-a3b-pyukumuku-a3?game=POCKET&format=standard&set=A3a
Vaporeon Eevee ex,1,0.01%,0 - 2 - 0,0.00%,/decks/vaporeon-eevee-ex-a3b?game=POCKET&format=standard&set=A3a
Primarina ex,1,0.01%,0 - 1 - 0,0.00%,/decks/primarina-ex-a3b?game=POCKET&format=standard&set=A3a
Luxray Wigglytuff,1,0.01%,0 - 1 - 0,0.00%,/decks/luxray-a3a-wigglytuff-a2b?game=POCKET&format=standard&set=A3a
Silvally Skarmory,1,0.01%,0 - 2 - 0,0.00%,/decks/silvally-a3a-skarmory-a2?game=POCKET&format=standard&set=A3a
Tapu Koko ex Galvantula,1,0.01%,0 - 1 - 0,0.00%,/decks/tapu-koko-ex-a3a-galvantula-a3b?game=POCKET&format=standard&set=A3a
Stoutland Snorlax,1,0.01%,0 - 4 - 0,0.00%,/decks/stoutland-a3a-snorlax-a2a?game=POCKET&format=standard&set=A3a
Dragonite ex Dragonite,1,0.01%,0 - 2 - 0,0.00%,/decks/dragonite-ex-a3b-dragonite-a1?game=POCKET&format=standard&set=A3a
Electrode Zebstrika,1,0.01%,0 - 3 - 0,0.00%,/decks/electrode-zebstrika-a1?game=POCKET&format=standard&set=A3a
Marowak ex Lucario,1,0.01%,0 - 1 - 0,0.00%,/decks/marowak-ex-a1-lucario-a2?game=POCKET&format=standard&set=A3a
Buzzwole ex Decidueye,1,0.01%,0 - 4 - 0,0.00%,/decks/buzzwole-ex-decidueye-a3a?game=POCKET&format=standard&set=A3a
Alolan Dugtrio ex Solgaleo ex,1,0.01%,0 - 3 - 0,0.00%,/decks/alolan-dugtrio-ex-a3a-solgaleo-ex-a3?game=POCKET&format=standard&set=A3a
Crobat Shiinotic,1,0.01%,0 - 1 - 0,0.00%,/decks/crobat-a2a-shiinotic-a3a?game=POCKET&format=standard&set=A3a
Wugtrio ex Greninja,1,0.01%,0 - 2 - 0,0.00%,/decks/wugtrio-ex-a2b-greninja-a1?game=POCKET&format=standard&set=A3a
Leafeon ex Eevee ex,1,0.01%,0 - 3 - 0,0.00%,/decks/leafeon-ex-a2a-eevee-ex-a3b?game=POCKET&format=standard&set=A3a
Wugtrio ex Pyukumuku,1,0.01%,0 - 2 - 0,0.00%,/decks/wugtrio-ex-a2b-pyukumuku-a3?game=POCKET&format=standard&set=A3a
Solgaleo ex Celesteela,1,0.01%,0 - 3 - 0,0.00%,/decks/solgaleo-ex-a3-celesteela-a3a?game=POCKET&format=standard&set=A3a
Charizard ex Heatran,1,0.01%,0 - 2 - 0,0.00%,/decks/charizard-ex-a2b-heatran-a2a?game=POCKET&format=standard&set=A3a
Salazzle,1,0.01%,0 - 2 - 0,0.00%,/decks/salazzle-a3?game=POCKET&format=standard&set=A3a
Alolan Raichu ex Pachirisu ex,1,0.01%,0 - 1 - 0,0.00%,/decks/alolan-raichu-ex-a3-pachirisu-ex-a2?game=POCKET&format=standard&set=A3a
Gengar ex,1,0.01%,0 - 1 - 0,0.00%,/decks/gengar-ex-a1?game=POCKET&format=standard&set=A3a
Alolan Raichu ex Pikachu ex,1,0.01%,0 - 1 - 0,0.00%,/decks/alolan-raichu-ex-a3-pikachu-ex-a1?game=POCKET&format=standard&set=A3a
Gyarados ex Araquanid,1,0.01%,0 - 2 - 0,0.00%,/decks/gyarados-ex-a1a-araquanid-a3?game=POCKET&format=standard&set=A3a
Silvally Darkrai ex,1,0.01%,0 - 1 - 0,0.00%,/decks/silvally-a3a-darkrai-ex-a2?game=POCKET&format=standard&set=A3a
Garchomp Greninja,1,0.01%,0 - 4 - 0,0.00%,/decks/garchomp-a2-greninja-a1?game=POCKET&format=standard&set=A3a
Magnezone Skarmory,1,0.01%,0 - 3 - 0,0.00%,/decks/magnezone-skarmory-a2?game=POCKET&format=standard&set=A3a
Lunala ex Mew ex,1,0.01%,0 - 2 - 0,0.00%,/decks/lunala-ex-a3-mew-ex-a1a?game=POCKET&format=standard&set=A3a
Incineroar ex Heatmor,1,0.01%,0 - 2 - 0,0.00%,/decks/incineroar-ex-a3-heatmor-a1?game=POCKET&format=standard&set=A3a
Solgaleo ex Mawile,1,0.01%,0 - 2 - 0,0.00%,/decks/solgaleo-ex-a3-mawile-a1?game=POCKET&format=standard&set=A3a
Cresselia,1,0.01%,0 - 2 - 0,0.00%,/decks/cresselia-a2?game=POCKET&format=standard&set=A3a
Mewtwo ex Giratina ex,1,0.01%,0 - 3 - 0,0.00%,/decks/mewtwo-ex-a1-giratina-ex-a2b?game=POCKET&format=standard&set=A3a
Salazzle Nihilego,1,0.01%,0 - 2 - 0,0.00%,/decks/salazzle-a1-nihilego-a3a?game=POCKET&format=standard&set=A3a
Guzzlord ex Weezing,1,0.01%,0 - 3 - 0,0.00%,/decks/guzzlord-ex-a3a-weezing-a1?game=POCKET&format=standard&set=A3a
Giratina ex Alakazam,1,0.01%,0 - 1 - 0,0.00%,/decks/giratina-ex-alakazam-a2b?game=POCKET&format=standard&set=A3a
Solgaleo ex Tauros,1,0.01%,0 - 3 - 0,0.00%,/decks/solgaleo-ex-tauros-a3?game=POCKET&format=standard&set=A3a
Celebi ex Leafeon ex,1,0.01%,0 - 1 - 0,0.00%,/decks/celebi-ex-a1a-leafeon-ex-a2a?game=POCKET&format=standard&set=A3a
Alolan Raichu ex Dragonite,1,0.01%,0 - 2 - 0,0.00%,/decks/alolan-raichu-ex-a3-dragonite-a1?game=POCKET&format=standard&set=A3a
Gengar Hypno,1,0.01%,0 - 1 - 0,0.00%,/decks/gengar-hypno-a1?game=POCKET&format=standard&set=A3a
Dialga ex Aggron,1,0.01%,0 - 3 - 0,0.00%,/decks/dialga-ex-a2-aggron-a3a?game=POCKET&format=standard&set=A3a
Giratina ex,1,0.01%,0 - 2 - 0,0.00%,/decks/giratina-ex-a2b?game=POCKET&format=standard&set=A3a
Wugtrio ex Origin Forme Palkia,1,0.01%,0 - 2 - 0,0.00%,/decks/wugtrio-ex-a2b-origin-forme-palkia-a2a?game=POCKET&format=standard&set=A3a
Lucario ex Lycanroc,1,0.01%,0 - 3 - 0,0.00%,/decks/lucario-ex-a2b-lycanroc-a3?game=POCKET&format=standard&set=A3a
Arceus ex Shaymin,1,0.01%,0 - 1 - 0,0.00%,/decks/arceus-ex-a2a-shaymin-a2?game=POCKET&format=standard&set=A3a
Alolan Golem Pachirisu,1,0.01%,0 - 4 - 0,0.00%,/decks/alolan-golem-a3-pachirisu-a2b?game=POCKET&format=standard&set=A3a
Alolan Raichu ex Togedemaru,1,0.01%,0 - 1 - 0,0.00%,/decks/alolan-raichu-ex-togedemaru-a3?game=POCKET&format=standard&set=A3a
Rapidash Magmar,1,0.01%,0 - 2 - 0,0.00%,/decks/rapidash-a1a-magmar-a1?game=POCKET&format=standard&set=A3a
Garchomp ex Lycanroc,1,0.01%,0 - 2 - 0,0.00%,/decks/garchomp-ex-a2a-lycanroc-a3?game=POCKET&format=standard&set=A3a
Pikachu ex Zapdos ex,1,0.01%,0 - 1 - 0,0.00%,/decks/pikachu-ex-zapdos-ex-a1?game=POCKET&format=standard&set=A3a
Stoutland Banette,1,0.01%,0 - 3 - 0,0.00%,/decks/stoutland-a3a-banette-a3?game=POCKET&format=standard&set=A3a
Infernape ex Farfetch'd,1,0.01%,0 - 3 - 0,0.00%,/decks/infernape-ex-a2-farfetchd-a1?game=POCKET&format=standard&set=A3a
Alolan Raichu ex Manaphy,1,0.01%,0 - 2 - 0,0.00%,/decks/alolan-raichu-ex-a3-manaphy-a2?game=POCKET&format=standard&set=A3a
Toucannon Shiinotic,1,0.01%,0 - 1 - 0,0.00%,/decks/toucannon-p-a-shiinotic-a3a?game=POCKET&format=standard&set=A3a
Magnezone Tapu Koko ex,1,0.01%,0 - 2 - 0,0.00%,/decks/magnezone-a2a-tapu-koko-ex-a3a?game=POCKET&format=standard&set=A3a
Venusaur ex Victreebel,1,0.01%,0 - 2 - 0,0.00%,/decks/venusaur-ex-victreebel-a1?game=POCKET&format=standard&set=A3a
Toxicroak Guzzlord ex,1,0.01%,0 - 2 - 0,0.00%,/decks/toxicroak-a2a-guzzlord-ex-a3a?game=POCKET&format=standard&set=A3a
Exeggutor ex Tsareena,1,0.01%,0 - 2 - 0,0.00%,/decks/exeggutor-ex-a1-tsareena-a3?game=POCKET&format=standard&set=A3a
Lycanroc ex Lucario,1,0.01%,0 - 1 - 0,0.00%,/decks/lycanroc-ex-a3a-lucario-a2?game=POCKET&format=standard&set=A3a
Giratina ex Togekiss,1,0.01%,0 - 1 - 0,0.00%,/decks/giratina-ex-a2b-togekiss-a2?game=POCKET&format=standard&set=A3a
Guzzlord ex Toxapex,1,0.01%,0 - 2 - 0,0.00%,/decks/guzzlord-ex-a3a-toxapex-a3?game=POCKET&format=standard&set=A3a
Alolan Dugtrio Skarmory,1,0.01%,0 - 3 - 0,0.00%,/decks/alolan-dugtrio-a3-skarmory-a2?game=POCKET&format=standard&set=A3a
Solgaleo ex Guzzlord ex,1,0.01%,0 - 3 - 0,0.00%,/decks/solgaleo-ex-a3-guzzlord-ex-a3a?game=POCKET&format=standard&set=A3a
Weezing Celesteela,1,0.01%,0 - 1 - 0,0.00%,/decks/weezing-a1-celesteela-a3a?game=POCKET&format=standard&set=A3a
Venusaur ex Decidueye ex,1,0.01%,0 - 4 - 0,0.00%,/decks/venusaur-ex-a1-decidueye-ex-a3?game=POCKET&format=standard&set=A3a
Gallade ex Lycanroc,1,0.01%,0 - 1 - 0,0.00%,/decks/gallade-ex-a2-lycanroc-a3?game=POCKET&format=standard&set=A3a
Arceus ex Magnezone,1,0.01%,0 - 2 - 0,0.00%,/decks/arceus-ex-a2a-magnezone-a2?game=POCKET&format=standard&set=A3a
Scolipede Naganadel,1,0.01%,0 - 3 - 0,0.00%,/decks/scolipede-a1a-naganadel-a3a?game=POCKET&format=standard&set=A3a
Magnezone Buzzwole ex,1,0.01%,0 - 2 - 0,0.00%,/decks/magnezone-a2-buzzwole-ex-a3a?game=POCKET&format=standard&set=A3a
Hypno Snorlax,1,0.01%,0 - 3 - 0,0.00%,/decks/hypno-a1-snorlax-a2a?game=POCKET&format=standard&set=A3a
Palossand Mimikyu,1,0.01%,0 - 1 - 0,0.00%,/decks/palossand-mimikyu-a3?game=POCKET&format=standard&set=A3a
Incineroar ex Stoutland,1,0.01%,0 - 2 - 0,0.00%,/decks/incineroar-ex-a3-stoutland-a3a?game=POCKET&format=standard&set=A3a
Darkrai ex Weezing,1,0.01%,0 - 3 - 0,0.00%,/decks/darkrai-ex-a2-weezing-a1a?game=POCKET&format=standard&set=A3a
Alolan Golem Zeraora,1,0.01%,0 - 2 - 0,0.00%,/decks/alolan-golem-a3-zeraora-a3a?game=POCKET&format=standard&set=A3a
Claydol Turtonator,1,0.01%,0 - 2 - 0,0.00%,/decks/claydol-a3a-turtonator-a3?game=POCKET&format=standard&set=A3a
Stoutland Incineroar ex,1,0.01%,0 - 2 - 0,0.00%,/decks/stoutland-a3a-incineroar-ex-a3?game=POCKET&format=standard&set=A3a
Staraptor Farfetch'd,1,0.01%,0 - 1 - 0,0.00%,/decks/staraptor-a2a-farfetchd-a1?game=POCKET&format=standard&set=A3a
Leafeon ex Exeggutor,1,0.01%,0 - 2 - 0,0.00%,/decks/leafeon-ex-a2a-exeggutor-a1a?game=POCKET&format=standard&set=A3a
Arceus ex Alolan Marowak,1,0.01%,0 - 2 - 0,0.00%,/decks/arceus-ex-a2a-alolan-marowak-a3?game=POCKET&format=standard&set=A3a
Giratina ex Claydol,1,0.01%,0 - 2 - 0,0.00%,/decks/giratina-ex-a2b-claydol-a3a?game=POCKET&format=standard&set=A3a
Floatzel Articuno ex,1,0.01%,0 - 1 - 0,0.00%,/decks/floatzel-p-a-articuno-ex-a1?game=POCKET&format=standard&set=A3a
Marowak ex Primeape,1,0.01%,0 - 1 - 0,0.00%,/decks/marowak-ex-a1-primeape-a1a?game=POCKET&format=standard&set=A3a
Magnezone Togekiss,1,0.01%,0 - 3 - 0,0.00%,/decks/magnezone-togekiss-a2?game=POCKET&format=standard&set=A3a
Meowscarada Kartana,1,0.01%,0 - 1 - 0,0.00%,/decks/meowscarada-a2b-kartana-a3a?game=POCKET&format=standard&set=A3a
Gengar Shiinotic,1,0.01%,0 - 1 - 0,0.00%,/decks/gengar-a2a-shiinotic-a3a?game=POCKET&format=standard&set=A3a
Gallade ex Minior,1,0.01%,0 - 1 - 0,0.00%,/decks/gallade-ex-a2-minior-a3?game=POCKET&format=standard&set=A3a
Gengar Giratina ex,1,0.01%,0 - 2 - 0,0.00%,/decks/gengar-a2a-giratina-ex-a2b?game=POCKET&format=standard&set=A3a
Charizard ex Aerodactyl ex,1,0.01%,0 - 3 - 0,0.00%,/decks/charizard-ex-a2b-aerodactyl-ex-a1a?game=POCKET&format=standard&set=A3a
Charizard ex Arcanine ex,1,0.01%,0 - 1 - 0,0.00%,/decks/charizard-ex-arcanine-ex-a1?game=POCKET&format=standard&set=A3a
Pidgeot ex Salazzle,1,0.01%,0 - 4 - 0,0.00%,/decks/pidgeot-ex-a1a-salazzle-a1?game=POCKET&format=standard&set=A3a
Arcanine ex Raticate,1,0.01%,0 - 5 - 0,0.00%,/decks/arcanine-ex-raticate-a1?game=POCKET&format=standard&set=A3a
Marowak ex Kabutops,1,0.01%,0 - 2 - 0,0.00%,/decks/marowak-ex-kabutops-a1?game=POCKET&format=standard&set=A3a
Snorlax Turtonator,1,0.01%,0 - 3 - 0,0.00%,/decks/snorlax-a2a-turtonator-a3?game=POCKET&format=standard&set=A3a
Raichu Pikachu ex,1,0.01%,0 - 1 - 0,0.00%,/decks/raichu-a1-pikachu-ex-a2b?game=POCKET&format=standard&set=A3a
Arceus ex Pidgeot,1,0.01%,0 - 4 - 0,0.00%,/decks/arceus-ex-a2a-pidgeot-a1?game=POCKET&format=standard&set=A3a
Marowak ex Rampardos,1,0.01%,0 - 1 - 0,0.00%,/decks/marowak-ex-a1-rampardos-a2?game=POCKET&format=standard&set=A3a
Krookodile Guzzlord ex,1,0.01%,0 - 4 - 0,0.00%,/decks/krookodile-guzzlord-ex-a3a?game=POCKET&format=standard&set=A3a
Magnezone Kommo-o,1,0.01%,0 - 2 - 0,0.00%,/decks/magnezone-a2-kommo-o-a3?game=POCKET&format=standard&set=A3a
Exeggutor ex Alolan Exeggutor,1,0.01%,0 - 2 - 0,0.00%,/decks/exeggutor-ex-a1-alolan-exeggutor-a3?game=POCKET&format=standard&set=A3a
Magnezone Shaymin,1,0.01%,0 - 1 - 0,0.00%,/decks/magnezone-shaymin-a2?game=POCKET&format=standard&set=A3a
Paldean Clodsire ex Scolipede,1,0.01%,0 - 2 - 0,0.00%,/decks/paldean-clodsire-ex-a2b-scolipede-a1a?game=POCKET&format=standard&set=A3a
Gallade ex Hitmonchan,1,0.01%,0 - 1 - 0,0.00%,/decks/gallade-ex-a2-hitmonchan-a1?game=POCKET&format=standard&set=A3a
Krookodile Aerodactyl ex,1,0.01%,0 - 1 - 0,0.00%,/decks/krookodile-a3a-aerodactyl-ex-a1a?game=POCKET&format=standard&set=A3a
Toxicroak Shiinotic,1,0.01%,0 - 1 - 0,0.00%,/decks/toxicroak-a2a-shiinotic-a3a?game=POCKET&format=standard&set=A3a
Toxicroak Darkrai ex,1,0.01%,0 - 1 - 0,0.00%,/decks/toxicroak-a2a-darkrai-ex-a2?game=POCKET&format=standard&set=A3a
Pidgeot Stoutland,1,0.01%,0 - 3 - 0,0.00%,/decks/pidgeot-a1-stoutland-a3a?game=POCKET&format=standard&set=A3a
Garchomp ex Shiinotic,1,0.01%,0 - 1 - 0,0.00%,/decks/garchomp-ex-a2a-shiinotic-a3a?game=POCKET&format=standard&set=A3a
Charizard ex Persian,1,0.01%,0 - 2 - 0,0.00%,/decks/charizard-ex-a2b-persian-a1?game=POCKET&format=standard&set=A3a
Meowscarada Yanmega ex,1,0.01%,0 - 2 - 0,0.00%,/decks/meowscarada-a2b-yanmega-ex-a2?game=POCKET&format=standard&set=A3a
Giratina ex Rayquaza ex,1,0.01%,0 - 2 - 0,0.00%,/decks/giratina-ex-a2b-rayquaza-ex-p-a?game=POCKET&format=standard&set=A3a
Silvally Charmander,1,0.01%,0 - 1 - 0,0.00%,/decks/silvally-a3a-charmander-a2b?game=POCKET&format=standard&set=A3a
Machamp ex Marowak ex,1,0.01%,0 - 3 - 0,0.00%,/decks/machamp-ex-marowak-ex-a1?game=POCKET&format=standard&set=A3a
Solgaleo ex Magnezone,1,0.01%,0 - 3 - 0,0.00%,/decks/solgaleo-ex-a3-magnezone-a2?game=POCKET&format=standard&set=A3a
Glaceon ex Palkia ex,1,0.01%,0 - 1 - 0,0.00%,/decks/glaceon-ex-a2a-palkia-ex-a2?game=POCKET&format=standard&set=A3a
Gallade ex Hitmonlee,1,0.01%,0 - 1 - 0,0.00%,/decks/gallade-ex-a2-hitmonlee-a2b?game=POCKET&format=standard&set=A3a
Leafeon ex Celebi ex,1,0.01%,0 - 3 - 0,0.00%,/decks/leafeon-ex-a2a-celebi-ex-a1a?game=POCKET&format=standard&set=A3a
Pidgeot Silvally,1,0.01%,0 - 4 - 0,0.00%,/decks/pidgeot-a1-silvally-a3a?game=POCKET&format=standard&set=A3a
Pikachu ex Raichu,1,0.01%,0 - 1 - 0,0.00%,/decks/pikachu-ex-raichu-a1?game=POCKET&format=standard&set=A3a
Pawmot Arceus ex,1,0.01%,0 - 2 - 0,0.00%,/decks/pawmot-a2b-arceus-ex-a2a?game=POCKET&format=standard&set=A3a
Luxray Oricorio,1,0.01%,0 - 1 - 0,0.00%,/decks/luxray-a3a-oricorio-a3?game=POCKET&format=standard&set=A3a
Decidueye Lilligant,1,0.01%,0 - 2 - 0,0.00%,/decks/decidueye-lilligant-a3a?game=POCKET&format=standard&set=A3a
Meowscarada Pheromosa,1,0.01%,0 - 1 - 0,0.00%,/decks/meowscarada-a2b-pheromosa-a3a?game=POCKET&format=standard&set=A3a
Glaceon ex Greninja,1,0.01%,0 - 1 - 0,0.00%,/decks/glaceon-ex-a2a-greninja-a1?game=POCKET&format=standard&set=A3a
Beedrill ex Buzzwole ex,1,0.01%,0 - 2 - 0,0.00%,/decks/beedrill-ex-a2b-buzzwole-ex-a3a?game=POCKET&format=standard&set=A3a
Starmie ex Glaceon ex,1,0.01%,0 - 3 - 0,0.00%,/decks/starmie-ex-a1-glaceon-ex-a2a?game=POCKET&format=standard&set=A3a
Pikachu ex Rayquaza ex,1,0.01%,0 - 2 - 0,0.00%,/decks/pikachu-ex-a2b-rayquaza-ex-p-a?game=POCKET&format=standard&set=A3a
Ultra Necrozma ex,1,0.01%,0 - 2 - 0,0.00%,/decks/ultra-necrozma-ex-p-a?game=POCKET&format=standard&set=A3a
Kabutops Rampardos,1,0.01%,0 - 1 - 0,0.00%,/decks/kabutops-a1-rampardos-a2?game=POCKET&format=standard&set=A3a
Blastoise ex Shiinotic,1,0.01%,0 - 3 - 0,0.00%,/decks/blastoise-ex-a1-shiinotic-a3a?game=POCKET&format=standard&set=A3a
Electivire Oricorio,1,0.01%,0 - 2 - 0,0.00%,/decks/electivire-a2-oricorio-a3?game=POCKET&format=standard&set=A3a
Ultra Necrozma ex Gardevoir,1,0.01%,0 - 1 - 0,0.00%,/decks/ultra-necrozma-ex-p-a-gardevoir-a1?game=POCKET&format=standard&set=A3a
Greninja,1,0.01%,0 - 1 - 0,0.00%,/decks/greninja-a1?game=POCKET&format=standard&set=A3a
Arceus ex Blacephalon,1,0.01%,0 - 1 - 0,0.00%,/decks/arceus-ex-a2a-blacephalon-a3a?game=POCKET&format=standard&set=A3a
Gallade ex Gardevoir,1,0.01%,0 - 2 - 0,0.00%,/decks/gallade-ex-a2-gardevoir-a1?game=POCKET&format=standard&set=A3a
Banette,1,0.01%,0 - 1 - 0,0.00%,/decks/banette-a3?game=POCKET&format=standard&set=A3a
Exeggutor ex Leafeon ex,1,0.01%,0 - 2 - 0,0.00%,/decks/exeggutor-ex-a1-leafeon-ex-a2a?game=POCKET&format=standard&set=A3a
Aerodactyl ex Arceus ex,1,0.01%,0 - 1 - 0,0.00%,/decks/aerodactyl-ex-a1a-arceus-ex-a2a?game=POCKET&format=standard&set=A3a
Garchomp ex Decidueye ex,1,0.01%,0 - 0 - 0,NaN%,/decks/garchomp-ex-a2a-decidueye-ex-a3?game=POCKET&format=standard&set=A3a
Celebi ex Yanmega ex,1,0.01%,0 - 0 - 0,NaN%,/decks/celebi-ex-a1a-yanmega-ex-a2?game=POCKET&format=standard&set=A3a
Garchomp Mew ex,1,0.01%,0 - 0 - 0,NaN%,/decks/garchomp-a2-mew-ex-a1a?game=POCKET&format=standard&set=A3a
